condition,regime,T_offset,horizon,frac,split,n,n_unc,rate,p_resolve,unc_p_resolve,delta,mean_t_resolve_if_hit,mean_max_exc_onr
fast_move,HIGH,35,15,0.35,OOS,138,412,0.33495145631067963,0.4782608695652174,0.3737864077669903,0.10447446179822711,7.121212121212121,0.4149309327153066
fast_move,HIGH,35,20,0.35,OOS,138,412,0.33495145631067963,0.5869565217391305,0.5,0.08695652173913049,9.074074074074074,0.4798388712743951
fast_move,HIGH,35,30,0.35,OOS,138,412,0.33495145631067963,0.7028985507246377,0.6237864077669902,0.07911214295764746,11.649484536082474,0.5716071596897891
fast_move,HIGH,35,45,0.35,OOS,138,412,0.33495145631067963,0.7898550724637681,0.7378640776699029,0.05199099479386515,14.44954128440367,0.6737285139811896
fast_move,HIGH,35,10,0.15,ALL,1204,3600,0.33444444444444443,0.9235880398671097,0.8597222222222223,0.06386581764488741,3.085431654676259,0.3791347347573598
fast_move,HIGH,35,15,0.15,ALL,1204,3600,0.33444444444444443,0.9717607973421927,0.9211111111111111,0.05064968623108157,3.5743589743589745,0.4564366765598984
fast_move,HIGH,35,20,0.15,ALL,1204,3600,0.33444444444444443,0.9858803986710963,0.9483333333333334,0.037547065337762975,3.7784330244313393,0.513908610292092
fast_move,HIGH,35,30,0.15,ALL,1204,3600,0.33444444444444443,0.9908637873754153,0.9713888888888889,0.019474898486526393,3.8801341156747693,0.6087411135618058
fast_move,HIGH,35,45,0.15,ALL,1204,3600,0.33444444444444443,0.9991694352159468,0.9875,0.011669435215946766,4.151288445552785,0.7257742508181269
fast_move,HIGH,35,10,0.25,ALL,1204,3600,0.33444444444444443,0.6810631229235881,0.5708333333333333,0.11022978959025476,4.556097560975609,0.3791347347573598
fast_move,HIGH,35,15,0.25,ALL,1204,3600,0.33444444444444443,0.7840531561461794,0.6927777777777778,0.0912753783684016,5.625,0.4564366765598984
fast_move,HIGH,35,20,0.25,ALL,1204,3600,0.33444444444444443,0.8480066445182725,0.7672222222222222,0.0807844222960502,6.527913809990205,0.513908610292092
fast_move,HIGH,35,30,0.25,ALL,1204,3600,0.33444444444444443,0.915282392026578,0.8541666666666666,0.06111572535991139,7.921960072595281,0.6087411135618058
fast_move,HIGH,35,45,0.25,ALL,1204,3600,0.33444444444444443,0.9526578073089701,0.9086111111111111,0.04404669619785895,8.986050566695727,0.7257742508181269
fast_move,HIGH,35,10,0.35,ALL,1204,3600,0.33444444444444443,0.43023255813953487,0.32861111111111113,0.10162144702842374,5.3687258687258685,0.3791347347573598
fast_move,HIGH,35,15,0.35,ALL,1204,3600,0.33444444444444443,0.5681063122923588,0.4508333333333333,0.11727297895902544,7.1725146198830405,0.4564366765598984
fast_move,HIGH,35,20,0.35,ALL,1204,3600,0.33444444444444443,0.6461794019933554,0.5394444444444444,0.10673495754891105,8.478149100257069,0.513908610292092
fast_move,HIGH,35,30,0.35,ALL,1204,3600,0.33444444444444443,0.7682724252491694,0.6791666666666667,0.08910575858250269,11.16972972972973,0.6087411135618058
fast_move,HIGH,35,45,0.35,ALL,1204,3600,0.33444444444444443,0.8529900332225914,0.7775,0.0754900332225914,13.732229795520935,0.7257742508181269
slow_move,LOW,35,10,0.15,IS,797,2414,0.33015741507870755,0.8067754077791719,0.8603976801988401,-0.053622272419668215,3.8506998444790046,0.2943050010444588
slow_move,LOW,35,15,0.15,IS,797,2414,0.33015741507870755,0.877038895859473,0.9204639602319801,-0.04342506437250704,4.57653791130186,0.351279911463675
slow_move,LOW,35,20,0.15,IS,797,2414,0.33015741507870755,0.9146800501882058,0.9490472245236122,-0.03436717433540648,5.122085048010974,0.4001799781618629
slow_move,LOW,35,30,0.15,IS,797,2414,0.33015741507870755,0.9560853199498118,0.9743164871582436,-0.018231167208431764,5.985564304461942,0.47826698743563256
slow_move,LOW,35,45,0.15,IS,797,2414,0.33015741507870755,0.973651191969887,0.9892294946147473,-0.015578302644860265,6.532216494845361,0.5710789361677542
slow_move,LOW,35,10,0.25,IS,797,2414,0.33015741507870755,0.4981179422835634,0.576222038111019,-0.07810409582745564,5.244332493702771,0.2943050010444588
slow_move,LOW,35,15,0.25,IS,797,2414,0.33015741507870755,0.6348808030112923,0.7050538525269263,-0.07017304951563397,6.926877470355731,0.351279911463675
slow_move,LOW,35,20,0.25,IS,797,2414,0.33015741507870755,0.71267252195734,0.7750621375310688,-0.062389615573728796,8.130281690140846,0.4001799781618629
slow_move,LOW,35,30,0.25,IS,797,2414,0.33015741507870755,0.8130489335006273,0.8583264291632146,-0.04527749566258721,10.291666666666666,0.47826698743563256
slow_move,LOW,35,45,0.25,IS,797,2414,0.33015741507870755,0.8795483061480552,0.9117647058823529,-0.032216399734297685,12.349500713266762,0.5710789361677542
slow_move,LOW,35,10,0.35,IS,797,2414,0.33015741507870755,0.26348808030112925,0.3351284175642088,-0.07164033726307956,6.271428571428571,0.2943050010444588
slow_move,LOW,35,15,0.35,IS,797,2414,0.33015741507870755,0.36511919698870765,0.45650372825186414,-0.09138453126315649,8.1340206185567,0.351279911463675
slow_move,LOW,35,20,0.35,IS,797,2414,0.33015741507870755,0.4504391468005019,0.5405965202982601,-0.09015737349775821,10.0,0.4001799781618629
slow_move,LOW,35,30,0.35,IS,797,2414,0.33015741507870755,0.6185696361355082,0.6814415907207954,-0.06287195458528716,14.129817444219068,0.47826698743563256
slow_move,LOW,35,45,0.35,IS,797,2414,0.33015741507870755,0.7164366373902133,0.7787903893951947,-0.06235375200498139,17.373029772329247,0.5710789361677542
slow_move,LOW,35,10,0.15,Validation,279,774,0.36046511627906974,0.8279569892473119,0.8656330749354005,-0.03767608568808867,3.813852813852814,0.28706699241755274
slow_move,LOW,35,15,0.15,Validation,279,774,0.36046511627906974,0.9032258064516129,0.9366925064599483,-0.033466700008335404,4.563492063492063,0.33855262715675166
slow_move,LOW,35,20,0.15,Validation,279,774,0.36046511627906974,0.9247311827956989,0.9573643410852714,-0.03263315828957247,4.868217054263566,0.3859413403371384
slow_move,LOW,35,30,0.15,Validation,279,774,0.36046511627906974,0.946236559139785,0.9677002583979328,-0.02146369925814784,5.337121212121212,0.4663008706125444
slow_move,LOW,35,45,0.15,Validation,279,774,0.36046511627906974,0.974910394265233,0.9857881136950905,-0.01087771942985749,6.209558823529412,0.548088712933812
slow_move,LOW,35,10,0.25,Validation,279,774,0.36046511627906974,0.4946236559139785,0.5762273901808785,-0.08160373426690004,5.384057971014493,0.28706699241755274
slow_move,LOW,35,15,0.25,Validation,279,774,0.36046511627906974,0.5842293906810035,0.6808785529715762,-0.09664916229057263,6.521472392638037,0.33855262715675166
slow_move,LOW,35,20,0.25,Validation,279,774,0.36046511627906974,0.6845878136200717,0.7661498708010336,-0.08156205718096188,8.172774869109947,0.3859413403371384
slow_move,LOW,35,30,0.25,Validation,279,774,0.36046511627906974,0.7741935483870968,0.851421188630491,-0.07722764024339424,10.083333333333334,0.4663008706125444
slow_move,LOW,35,45,0.25,Validation,279,774,0.36046511627906974,0.8637992831541219,0.9082687338501292,-0.04446945069600727,12.755186721991702,0.548088712933812
slow_move,LOW,35,10,0.35,Validation,279,774,0.36046511627906974,0.2903225806451613,0.3385012919896641,-0.0481787113445028,6.049382716049383,0.28706699241755274
slow_move,LOW,35,15,0.35,Validation,279,774,0.36046511627906974,0.3942652329749104,0.47416020671834624,-0.07989497374343585,7.963636363636364,0.33855262715675166
slow_move,LOW,35,20,0.35,Validation,279,774,0.36046511627906974,0.5053763440860215,0.5568475452196382,-0.051471201133616695,10.148936170212766,0.3859413403371384
slow_move,LOW,35,30,0.35,Validation,279,774,0.36046511627906974,0.6379928315412187,0.7015503875968992,-0.06355755605568059,13.241573033707866,0.4663008706125444
slow_move,LOW,35,45,0.35,Validation,279,774,0.36046511627906974,0.7526881720430108,0.7945736434108527,-0.04188547136784193,16.933333333333334,0.548088712933812
slow_move,LOW,35,10,0.15,OOS,146,412,0.35436893203883496,0.773972602739726,0.8446601941747572,-0.07068759143503123,3.584070796460177,0.26424674181788066
slow_move,LOW,35,15,0.15,OOS,146,412,0.35436893203883496,0.8424657534246576,0.8956310679611651,-0.053165314536507524,4.276422764227642,0.30559356464558973
slow_move,LOW,35,20,0.15,OOS,146,412,0.35436893203883496,0.8767123287671232,0.9271844660194175,-0.05047213725229427,4.828125,0.3527886729617819
slow_move,LOW,35,30,0.15,OOS,146,412,0.35436893203883496,0.9315068493150684,0.9611650485436893,-0.029658199228620896,6.0,0.4309771255830238
slow_move,LOW,35,45,0.15,OOS,146,412,0.35436893203883496,0.952054794520548,0.9805825242718447,-0.028527729751296693,6.60431654676259,0.5066350951685269
slow_move,LOW,35,10,0.25,OOS,146,412,0.35436893203883496,0.4246575342465753,0.529126213592233,-0.10446867934565768,5.080645161290323,0.26424674181788066
slow_move,LOW,35,15,0.25,OOS,146,412,0.35436893203883496,0.5205479452054794,0.6432038834951457,-0.12265593828966626,6.5,0.30559356464558973
slow_move,LOW,35,20,0.25,OOS,146,412,0.35436893203883496,0.6164383561643836,0.7233009708737864,-0.10686261470940284,8.2,0.3527886729617819
slow_move,LOW,35,30,0.25,OOS,146,412,0.35436893203883496,0.773972602739726,0.8349514563106796,-0.06097885357095356,11.761061946902656,0.4309771255830238
slow_move,LOW,35,45,0.25,OOS,146,412,0.35436893203883496,0.863013698630137,0.8907766990291263,-0.027763000398989268,14.19047619047619,0.5066350951685269
slow_move,LOW,35,10,0.35,OOS,146,412,0.35436893203883496,0.18493150684931506,0.27184466019417475,-0.08691315334485969,5.481481481481482,0.26424674181788066
slow_move,LOW,35,15,0.35,OOS,146,412,0.35436893203883496,0.2808219178082192,0.3737864077669903,-0.0929644899587711,8.097560975609756,0.30559356464558973
slow_move,LOW,35,20,0.35,OOS,146,412,0.35436893203883496,0.3835616438356164,0.5,-0.11643835616438358,10.75,0.3527886729617819
slow_move,LOW,35,30,0.35,OOS,146,412,0.35436893203883496,0.4863013698630137,0.6237864077669902,-0.13748503790397654,14.070422535211268,0.4309771255830238
slow_move,LOW,35,45,0.35,OOS,146,412,0.35436893203883496,0.6506849315068494,0.7378640776699029,-0.08717914616305356,20.05263157894737,0.5066350951685269
slow_move,LOW,35,10,0.15,ALL,1222,3600,0.33944444444444444,0.8076923076923077,0.8597222222222223,-0.05202991452991457,3.811550151975684,0.28906121196590956
slow_move,LOW,35,15,0.15,ALL,1222,3600,0.33944444444444444,0.8788870703764321,0.9211111111111111,-0.042224040734679,4.539106145251397,0.3429156569979859
slow_move,LOW,35,20,0.15,ALL,1222,3600,0.33944444444444444,0.9124386252045826,0.9483333333333334,-0.03589470812875073,5.029596412556054,0.3912669581026895
slow_move,LOW,35,30,0.15,ALL,1222,3600,0.33944444444444444,0.9509001636661211,0.9713888888888889,-0.02048872522276779,5.839931153184165,0.4698849363520626
slow_move,LOW,35,45,0.15,ALL,1222,3600,0.33944444444444444,0.9713584288052373,0.9875,-0.016141571194762783,6.466722830665543,0.5581304312019956
slow_move,LOW,35,10,0.25,ALL,1222,3600,0.33944444444444444,0.4885433715220949,0.5708333333333333,-0.08228996181123838,5.25963149078727,0.28906121196590956
slow_move,LOW,35,15,0.25,ALL,1222,3600,0.33944444444444444,0.6096563011456628,0.6927777777777778,-0.083121476632115,6.794630872483221,0.3429156569979859
slow_move,LOW,35,20,0.25,ALL,1222,3600,0.33944444444444444,0.6947626841243862,0.7672222222222222,-0.07245953809783601,8.147232037691401,0.3912669581026895
slow_move,LOW,35,30,0.25,ALL,1222,3600,0.33944444444444444,0.7995090016366612,0.8541666666666666,-0.054657665030005465,10.41555783009212,0.4698849363520626
slow_move,LOW,35,45,0.25,ALL,1222,3600,0.33944444444444444,0.8739770867430442,0.9086111111111111,-0.03463402436806695,12.658239700374532,0.5581304312019956
slow_move,LOW,35,10,0.35,ALL,1222,3600,0.33944444444444444,0.2602291325695581,0.32861111111111113,-0.06838197854155303,6.147798742138365,0.28906121196590956
slow_move,LOW,35,15,0.35,ALL,1222,3600,0.33944444444444444,0.3617021276595745,0.4508333333333333,-0.08913120567375882,8.088235294117647,0.3429156569979859
slow_move,LOW,35,20,0.35,ALL,1222,3600,0.33944444444444444,0.45499181669394434,0.5394444444444444,-0.08445262775050005,10.113309352517986,0.3912669581026895
slow_move,LOW,35,30,0.35,ALL,1222,3600,0.33944444444444444,0.6072013093289689,0.6791666666666667,-0.07196535733769782,13.911051212938006,0.4698849363520626
slow_move,LOW,35,45,0.35,ALL,1222,3600,0.33944444444444444,0.7168576104746317,0.7775,-0.06064238952536827,17.55821917808219,0.5581304312019956
open_near_ONH,OTHER,35,10,0.15,IS,586,2414,0.2427506213753107,0.810580204778157,0.8603976801988401,-0.049817475420683155,4.002105263157895,0.2901765404190659
open_near_ONH,OTHER,35,15,0.15,IS,586,2414,0.2427506213753107,0.8839590443686007,0.9204639602319801,-0.03650491586337934,4.706563706563706,0.34651685611237104
open_near_ONH,OTHER,35,20,0.15,IS,586,2414,0.2427506213753107,0.9215017064846417,0.9490472245236122,-0.02754551803897054,5.237037037037037,0.3918261968705207
open_near_ONH,OTHER,35,30,0.15,IS,586,2414,0.2427506213753107,0.9505119453924915,0.9743164871582436,-0.023804541765752085,5.809694793536805,0.4694487464225281
open_near_ONH,OTHER,35,45,0.15,IS,586,2414,0.2427506213753107,0.9829351535836177,0.9892294946147473,-0.00629434103112958,6.868055555555555,0.5709841706413837
open_near_ONH,OTHER,35,10,0.25,IS,586,2414,0.2427506213753107,0.48464163822525597,0.576222038111019,-0.09158039988576305,5.028169014084507,0.2901765404190659
open_near_ONH,OTHER,35,15,0.25,IS,586,2414,0.2427506213753107,0.5955631399317406,0.7050538525269263,-0.10949071259518572,6.469914040114613,0.34651685611237104
open_near_ONH,OTHER,35,20,0.25,IS,586,2414,0.2427506213753107,0.6843003412969283,0.7750621375310688,-0.09076179623414049,7.907730673316708,0.3918261968705207
open_near_ONH,OTHER,35,30,0.25,IS,586,2414,0.2427506213753107,0.7713310580204779,0.8583264291632146,-0.0869953711427367,9.834070796460177,0.4694487464225281
open_near_ONH,OTHER,35,45,0.25,IS,586,2414,0.2427506213753107,0.8600682593856656,0.9117647058823529,-0.051696446496687365,12.623015873015873,0.5709841706413837
open_near_ONH,OTHER,35,10,0.35,IS,586,2414,0.2427506213753107,0.25597269624573377,0.3351284175642088,-0.07915572131847504,6.053333333333334,0.2901765404190659
open_near_ONH,OTHER,35,15,0.35,IS,586,2414,0.2427506213753107,0.36689419795221845,0.45650372825186414,-0.08960953029964569,8.148837209302325,0.34651685611237104
open_near_ONH,OTHER,35,20,0.35,IS,586,2414,0.2427506213753107,0.447098976109215,0.5405965202982601,-0.0934975441890451,9.973282442748092,0.3918261968705207
open_near_ONH,OTHER,35,30,0.35,IS,586,2414,0.2427506213753107,0.5870307167235495,0.6814415907207954,-0.0944108739972459,13.625,0.4694487464225281
open_near_ONH,OTHER,35,45,0.35,IS,586,2414,0.2427506213753107,0.6928327645051194,0.7787903893951947,-0.0859576248900753,17.30295566502463,0.5709841706413837
open_near_ONH,OTHER,35,10,0.15,Validation,185,774,0.23901808785529716,0.8162162162162162,0.8656330749354005,-0.04941685871918433,4.172185430463577,0.2771181730120794
open_near_ONH,OTHER,35,15,0.15,Validation,185,774,0.23901808785529716,0.9243243243243243,0.9366925064599483,-0.012368182135623962,5.152046783625731,0.32384813259662065
open_near_ONH,OTHER,35,20,0.15,Validation,185,774,0.23901808785529716,0.9567567567567568,0.9573643410852714,-0.0006075843285145988,5.621468926553672,0.3669853921028394
open_near_ONH,OTHER,35,30,0.15,Validation,185,774,0.23901808785529716,0.9675675675675676,0.9677002583979328,-0.0001326908303652674,5.810055865921788,0.4452014906888945
open_near_ONH,OTHER,35,45,0.15,Validation,185,774,0.23901808785529716,0.9837837837837838,0.9857881136950905,-0.0020043299113066126,6.34065934065934,0.533243607861353
open_near_ONH,OTHER,35,10,0.25,Validation,185,774,0.23901808785529716,0.4594594594594595,0.5762273901808785,-0.11676793072141906,5.576470588235294,0.2771181730120794
open_near_ONH,OTHER,35,15,0.25,Validation,185,774,0.23901808785529716,0.5837837837837838,0.6808785529715762,-0.09709476918779236,7.175925925925926,0.32384813259662065
open_near_ONH,OTHER,35,20,0.25,Validation,185,774,0.23901808785529716,0.6972972972972973,0.7661498708010336,-0.0688525735037363,8.922480620155039,0.3669853921028394
open_near_ONH,OTHER,35,30,0.25,Validation,185,774,0.23901808785529716,0.8054054054054054,0.851421188630491,-0.046015783225085594,10.926174496644295,0.4452014906888945
open_near_ONH,OTHER,35,45,0.25,Validation,185,774,0.23901808785529716,0.8918918918918919,0.9082687338501292,-0.016376841958237298,13.296969696969697,0.533243607861353
open_near_ONH,OTHER,35,10,0.35,Validation,185,774,0.23901808785529716,0.2594594594594595,0.3385012919896641,-0.07904183253020464,6.520833333333333,0.2771181730120794
open_near_ONH,OTHER,35,15,0.35,Validation,185,774,0.23901808785529716,0.35135135135135137,0.47416020671834624,-0.12280885536699487,8.261538461538462,0.32384813259662065
open_near_ONH,OTHER,35,20,0.35,Validation,185,774,0.23901808785529716,0.43783783783783786,0.5568475452196382,-0.11900970738180033,10.160493827160494,0.3669853921028394
open_near_ONH,OTHER,35,30,0.35,Validation,185,774,0.23901808785529716,0.6,0.7015503875968992,-0.10155038759689927,14.108108108108109,0.4452014906888945
open_near_ONH,OTHER,35,45,0.35,Validation,185,774,0.23901808785529716,0.7081081081081081,0.7945736434108527,-0.08646553530274459,17.51145038167939,0.533243607861353
open_near_ONH,OTHER,35,10,0.15,OOS,95,412,0.23058252427184467,0.7894736842105263,0.8446601941747572,-0.05518650996423091,3.8,0.28950359026473577
open_near_ONH,OTHER,35,15,0.15,OOS,95,412,0.23058252427184467,0.8526315789473684,0.8956310679611651,-0.04299948901379669,4.395061728395062,0.3567550994191334
open_near_ONH,OTHER,35,20,0.15,OOS,95,412,0.23058252427184467,0.8947368421052632,0.9271844660194175,-0.032447623914154344,5.0,0.4014855628755087
open_near_ONH,OTHER,35,30,0.15,OOS,95,412,0.23058252427184467,0.9578947368421052,0.9611650485436893,-0.0032703117015840943,6.175824175824176,0.4844168158730193
open_near_ONH,OTHER,35,45,0.15,OOS,95,412,0.23058252427184467,0.968421052631579,0.9805825242718447,-0.012161471640265709,6.521739130434782,0.5813930996141105
open_near_ONH,OTHER,35,10,0.25,OOS,95,412,0.23058252427184467,0.4631578947368421,0.529126213592233,-0.0659683188553909,5.113636363636363,0.28950359026473577
open_near_ONH,OTHER,35,15,0.25,OOS,95,412,0.23058252427184467,0.6,0.6432038834951457,-0.0432038834951457,6.912280701754386,0.3567550994191334
open_near_ONH,OTHER,35,20,0.25,OOS,95,412,0.23058252427184467,0.6842105263157895,0.7233009708737864,-0.03909044455799693,8.23076923076923,0.4014855628755087
open_near_ONH,OTHER,35,30,0.25,OOS,95,412,0.23058252427184467,0.8421052631578947,0.8349514563106796,0.007153806847215116,11.25,0.4844168158730193
open_near_ONH,OTHER,35,45,0.25,OOS,95,412,0.23058252427184467,0.8736842105263158,0.8907766990291263,-0.01709248850281042,12.08433734939759,0.5813930996141105
open_near_ONH,OTHER,35,10,0.35,OOS,95,412,0.23058252427184467,0.2736842105263158,0.27184466019417475,0.00183955033214106,6.115384615384615,0.28950359026473577
open_near_ONH,OTHER,35,15,0.35,OOS,95,412,0.23058252427184467,0.30526315789473685,0.3737864077669903,-0.06852324987225344,6.896551724137931,0.3567550994191334
open_near_ONH,OTHER,35,20,0.35,OOS,95,412,0.23058252427184467,0.42105263157894735,0.5,-0.07894736842105265,10.025,0.4014855628755087
open_near_ONH,OTHER,35,30,0.35,OOS,95,412,0.23058252427184467,0.5473684210526316,0.6237864077669902,-0.07641798671435862,13.557692307692308,0.4844168158730193
open_near_ONH,OTHER,35,45,0.35,OOS,95,412,0.23058252427184467,0.6842105263157895,0.7378640776699029,-0.05365355135411343,18.246153846153845,0.5813930996141105
open_near_ONH,OTHER,35,10,0.15,ALL,866,3600,0.24055555555555555,0.8094688221709007,0.8597222222222223,-0.05025340005132162,4.0171184022824535,0.28731311289602446
open_near_ONH,OTHER,35,15,0.15,ALL,866,3600,0.24055555555555555,0.8891454965357968,0.9211111111111111,-0.03196561457531433,4.7727272727272725,0.34279736334531397
open_near_ONH,OTHER,35,20,0.15,ALL,866,3600,0.24055555555555555,0.9260969976905312,0.9483333333333334,-0.02223633564280214,5.296758104738155,0.38757918865857255
open_near_ONH,OTHER,35,30,0.15,ALL,866,3600,0.24055555555555555,0.9549653579676675,0.9713888888888889,-0.016423530921221396,5.85006045949214,0.4659108991789651
open_near_ONH,OTHER,35,45,0.15,ALL,866,3600,0.24055555555555555,0.9815242494226328,0.9875,-0.0059757505773672115,6.7176470588235295,0.5640636673366531
open_near_ONH,OTHER,35,10,0.25,ALL,866,3600,0.24055555555555555,0.476905311778291,0.5708333333333333,-0.09392802155504232,5.150121065375303,0.28731311289602446
open_near_ONH,OTHER,35,15,0.25,ALL,866,3600,0.24055555555555555,0.5935334872979214,0.6927777777777778,-0.09924429047985639,6.667315175097277,0.34279736334531397
open_near_ONH,OTHER,35,20,0.25,ALL,866,3600,0.24055555555555555,0.687066974595843,0.7672222222222222,-0.08015524762637927,8.163025210084033,0.38757918865857255
open_near_ONH,OTHER,35,30,0.25,ALL,866,3600,0.24055555555555555,0.7863741339491916,0.8541666666666666,-0.06779253271747498,10.23935389133627,0.4659108991789651
open_near_ONH,OTHER,35,45,0.25,ALL,866,3600,0.24055555555555555,0.8683602771362586,0.9086111111111111,-0.04025083397485252,12.711436170212766,0.5640636673366531
open_near_ONH,OTHER,35,10,0.35,ALL,866,3600,0.24055555555555555,0.2586605080831409,0.32861111111111113,-0.06995060302797024,6.160714285714286,0.28731311289602446
open_near_ONH,OTHER,35,15,0.35,ALL,866,3600,0.24055555555555555,0.3568129330254042,0.4508333333333333,-0.09402040030792913,8.055016181229773,0.34279736334531397
open_near_ONH,OTHER,35,20,0.35,ALL,866,3600,0.24055555555555555,0.44226327944572746,0.5394444444444444,-0.09718116499871693,10.018276762402088,0.38757918865857255
open_near_ONH,OTHER,35,30,0.35,ALL,866,3600,0.24055555555555555,0.5854503464203233,0.6791666666666667,-0.09371632024634335,13.723865877712031,0.4659108991789651
open_near_ONH,OTHER,35,45,0.35,ALL,866,3600,0.24055555555555555,0.6951501154734411,0.7775,-0.08234988452655889,17.45016611295681,0.5640636673366531
open_near_ONL,OTHER,35,10,0.15,IS,382,2414,0.15824357912178957,0.8481675392670157,0.8603976801988401,-0.012230140931824396,3.6018518518518516,0.3257675521629616
open_near_ONL,OTHER,35,15,0.15,IS,382,2414,0.15824357912178957,0.9162303664921466,0.9204639602319801,-0.004233593739833452,4.3,0.3914150204524445
open_near_ONL,OTHER,35,20,0.15,IS,382,2414,0.15824357912178957,0.9581151832460733,0.9490472245236122,0.009067958722461023,4.898907103825136,0.4441268996503003
open_near_ONL,OTHER,35,30,0.15,IS,382,2414,0.15824357912178957,0.981675392670157,0.9743164871582436,0.007358905511913427,5.384,0.5348965543332694
open_near_ONL,OTHER,35,45,0.15,IS,382,2414,0.15824357912178957,0.9895287958115183,0.9892294946147473,0.00029930119677101796,5.642857142857143,0.6294762129251424
open_near_ONL,OTHER,35,10,0.25,IS,382,2414,0.15824357912178957,0.581151832460733,0.576222038111019,0.004929794349713967,5.162162162162162,0.3257675521629616
open_near_ONL,OTHER,35,15,0.25,IS,382,2414,0.15824357912178957,0.7015706806282722,0.7050538525269263,-0.0034831718986541027,6.451492537313433,0.3914150204524445
open_near_ONL,OTHER,35,20,0.25,IS,382,2414,0.15824357912178957,0.774869109947644,0.7750621375310688,-0.00019302758342476523,7.513513513513513,0.4441268996503003
open_near_ONL,OTHER,35,30,0.25,IS,382,2414,0.15824357912178957,0.8534031413612565,0.8583264291632146,-0.004923287801958054,9.16564417177914,0.5348965543332694
open_near_ONL,OTHER,35,45,0.25,IS,382,2414,0.15824357912178957,0.9083769633507853,0.9117647058823529,-0.0033877425315675946,10.812680115273775,0.6294762129251424
open_near_ONL,OTHER,35,10,0.35,IS,382,2414,0.15824357912178957,0.3298429319371728,0.3351284175642088,-0.005285485627036013,5.968253968253968,0.3257675521629616
open_near_ONL,OTHER,35,15,0.35,IS,382,2414,0.15824357912178957,0.4790575916230366,0.45650372825186414,0.02255386337117249,7.972677595628415,0.3914150204524445
open_near_ONL,OTHER,35,20,0.35,IS,382,2414,0.15824357912178957,0.5445026178010471,0.5405965202982601,0.0039060975027870315,9.158653846153847,0.4441268996503003
open_near_ONL,OTHER,35,30,0.35,IS,382,2414,0.15824357912178957,0.680628272251309,0.6814415907207954,-0.0008133184694864015,12.265384615384615,0.5348965543332694
open_near_ONL,OTHER,35,45,0.35,IS,382,2414,0.15824357912178957,0.7696335078534031,0.7787903893951947,-0.009156881541791617,15.173469387755102,0.6294762129251424
open_near_ONL,OTHER,35,10,0.15,Validation,167,774,0.2157622739018088,0.8203592814371258,0.8656330749354005,-0.04527379349827476,3.4452554744525545,0.30101158339553596
open_near_ONL,OTHER,35,15,0.15,Validation,167,774,0.2157622739018088,0.9041916167664671,0.9366925064599483,-0.032500889693481194,4.271523178807947,0.3701274936175173
open_near_ONL,OTHER,35,20,0.15,Validation,167,774,0.2157622739018088,0.9341317365269461,0.9573643410852714,-0.02323260455832521,4.705128205128205,0.40974641611509055
open_near_ONL,OTHER,35,30,0.15,Validation,167,774,0.2157622739018088,0.9461077844311377,0.9677002583979328,-0.02159247396679509,4.974683544303797,0.49465779607855415
open_near_ONL,OTHER,35,45,0.15,Validation,167,774,0.2157622739018088,0.9760479041916168,0.9857881136950905,-0.009740209503473651,5.914110429447852,0.6051467476396679
open_near_ONL,OTHER,35,10,0.25,Validation,167,774,0.2157622739018088,0.5209580838323353,0.5762273901808785,-0.05526930634854321,5.344827586206897,0.30101158339553596
open_near_ONL,OTHER,35,15,0.25,Validation,167,774,0.2157622739018088,0.6347305389221557,0.6808785529715762,-0.04614801404942048,6.669811320754717,0.3701274936175173
open_near_ONL,OTHER,35,20,0.25,Validation,167,774,0.2157622739018088,0.6826347305389222,0.7661498708010336,-0.08351514026211138,7.43859649122807,0.40974641611509055
open_near_ONL,OTHER,35,30,0.25,Validation,167,774,0.2157622739018088,0.7784431137724551,0.851421188630491,-0.07297807485803587,9.584615384615384,0.49465779607855415
open_near_ONL,OTHER,35,45,0.25,Validation,167,774,0.2157622739018088,0.8562874251497006,0.9082687338501292,-0.05198130870042861,12.0,0.6051467476396679
open_near_ONL,OTHER,35,10,0.35,Validation,167,774,0.2157622739018088,0.2694610778443114,0.3385012919896641,-0.06904021414535272,5.955555555555556,0.30101158339553596
open_near_ONL,OTHER,35,15,0.35,Validation,167,774,0.2157622739018088,0.4311377245508982,0.47416020671834624,-0.04302248216744803,8.555555555555555,0.3701274936175173
open_near_ONL,OTHER,35,20,0.35,Validation,167,774,0.2157622739018088,0.5209580838323353,0.5568475452196382,-0.03588946138730287,10.091954022988507,0.40974641611509055
open_near_ONL,OTHER,35,30,0.35,Validation,167,774,0.2157622739018088,0.6407185628742516,0.7015503875968992,-0.0608318247226477,13.05607476635514,0.49465779607855415
open_near_ONL,OTHER,35,45,0.35,Validation,167,774,0.2157622739018088,0.7784431137724551,0.7945736434108527,-0.01613052963839756,17.26923076923077,0.6051467476396679
open_near_ONL,OTHER,35,10,0.15,OOS,66,412,0.16019417475728157,0.8181818181818182,0.8446601941747572,-0.026478375992939007,3.0925925925925926,0.2970135142109527
open_near_ONL,OTHER,35,15,0.15,OOS,66,412,0.16019417475728157,0.8939393939393939,0.8956310679611651,-0.0016916740217711723,3.8813559322033897,0.36315867263358625
open_near_ONL,OTHER,35,20,0.15,OOS,66,412,0.16019417475728157,0.9545454545454546,0.9271844660194175,0.027360988526037078,4.777777777777778,0.444555002917072
